TREE	ALN	ALNLEN	mean_BSS	median_BSS	evoRate
80358at147550.cds.clipkit.FT.tre	80358at147550.cds.clipkit	6072	0.7804	0.7804	0.1312
80932at147550.cds.clipkit.FT.tre	80932at147550.cds.clipkit	4740	0.8279	0.8279	0.0505
81228at147550.cds.clipkit.FT.tre	81228at147550.cds.clipkit	4482	0.858	0.858	0.1161
81316at147550.cds.clipkit.FT.tre	81316at147550.cds.clipkit	5460	0.8036	0.8036	0.0334
80870at147550.cds.clipkit.FT.tre	80870at147550.cds.clipkit	2229	0.8199	0.8199	0.0412
81125at147550.cds.clipkit.FT.tre	81125at147550.cds.clipkit	1461	0.8238	0.8238	0.0498
80543at147550.cds.clipkit.FT.tre	80543at147550.cds.clipkit	5400	0.829	0.829	0.0671
81239at147550.cds.clipkit.FT.tre	81239at147550.cds.clipkit	1641	0.8187	0.8187	0.0415
81134at147550.cds.clipkit.FT.tre	81134at147550.cds.clipkit	1422	0.8157	0.8157	0.0494
80518at147550.cds.clipkit.FT.tre	80518at147550.cds.clipkit	1866	0.8562	0.8562	0.0732
80533at147550.cds.clipkit.FT.tre	80533at147550.cds.clipkit	1317	0.739	0.739	0.0232
81329at147550.cds.clipkit.FT.tre	81329at147550.cds.clipkit	1848	0.8479	0.8479	0.0658
81333at147550.cds.clipkit.FT.tre	81333at147550.cds.clipkit	1416	0.8568	0.8568	0.07
80879at147550.cds.clipkit.FT.tre	80879at147550.cds.clipkit	2976	0.7899	0.7899	0.0263
81092at147550.cds.clipkit.FT.tre	81092at147550.cds.clipkit	1533	0.742	0.742	0.0233
81392at147550.cds.clipkit.FT.tre	81392at147550.cds.clipkit	741	0.6304	0.6304	0.0117
81180at147550.cds.clipkit.FT.tre	81180at147550.cds.clipkit	3963	0.8551	0.8551	0.0464
8123at147550.cds.clipkit.FT.tre	8123at147550.cds.clipkit	5253	0.8525	0.8525	0.0381
81480at147550.cds.clipkit.FT.tre	81480at147550.cds.clipkit	2718	0.8766	0.8766	0.3581
8173at147550.cds.clipkit.FT.tre	8173at147550.cds.clipkit	4797	0.8831	0.8831	0.0827
80618at147550.cds.clipkit.FT.tre	80618at147550.cds.clipkit	1896	0.7727	0.7727	0.0614
81353at147550.cds.clipkit.FT.tre	81353at147550.cds.clipkit	3585	0.8499	0.8499	0.0588
81535at147550.cds.clipkit.FT.tre	81535at147550.cds.clipkit	993	0.8052	0.8052	0.0469
81262at147550.cds.clipkit.FT.tre	81262at147550.cds.clipkit	1254	0.7699	0.7699	0.0463
81553at147550.cds.clipkit.FT.tre	81553at147550.cds.clipkit	1206	0.7966	0.7966	0.0922
81352at147550.cds.clipkit.FT.tre	81352at147550.cds.clipkit	1689	0.8429	0.8429	0.0697
81685at147550.cds.clipkit.FT.tre	81685at147550.cds.clipkit	1557	0.8143	0.8143	0.0685
81682at147550.cds.clipkit.FT.tre	81682at147550.cds.clipkit	1857	0.7931	0.7931	0.0882
81860at147550.cds.clipkit.FT.tre	81860at147550.cds.clipkit	2064	0.8126	0.8126	0.0771
81868at147550.cds.clipkit.FT.tre	81868at147550.cds.clipkit	2814	0.8573	0.8573	0.0595
81778at147550.cds.clipkit.FT.tre	81778at147550.cds.clipkit	975	0.7882	0.7882	0.048
81919at147550.cds.clipkit.FT.tre	81919at147550.cds.clipkit	4752	0.8662	0.8662	0.0933
81695at147550.cds.clipkit.FT.tre	81695at147550.cds.clipkit	2451	0.8252	0.8252	0.0618
82031at147550.cds.clipkit.FT.tre	82031at147550.cds.clipkit	1548	0.785	0.785	0.0469
81876at147550.cds.clipkit.FT.tre	81876at147550.cds.clipkit	2751	0.8511	0.8511	0.1091
81950at147550.cds.clipkit.FT.tre	81950at147550.cds.clipkit	1806	0.861	0.861	0.0711
82051at147550.cds.clipkit.FT.tre	82051at147550.cds.clipkit	4296	0.7916	0.7916	0.0445
82064at147550.cds.clipkit.FT.tre	82064at147550.cds.clipkit	7341	0.8768	0.8768	0.0712
82052at147550.cds.clipkit.FT.tre	82052at147550.cds.clipkit	1554	0.7686	0.7686	0.0311
8208at147550.cds.clipkit.FT.tre	8208at147550.cds.clipkit	5850	0.9065	0.9065	0.087
82101at147550.cds.clipkit.FT.tre	82101at147550.cds.clipkit	951	0.7674	0.7674	0.028
82332at147550.cds.clipkit.FT.tre	82332at147550.cds.clipkit	768	0.7167	0.7167	0.0634
82239at147550.cds.clipkit.FT.tre	82239at147550.cds.clipkit	4446	0.8404	0.8404	0.045
82244at147550.cds.clipkit.FT.tre	82244at147550.cds.clipkit	1563	0.8006	0.8006	0.0374
82458at147550.cds.clipkit.FT.tre	82458at147550.cds.clipkit	1323	0.7726	0.7726	0.0579
82529at147550.cds.clipkit.FT.tre	82529at147550.cds.clipkit	4371	0.8066	0.8066	0.0582
82551at147550.cds.clipkit.FT.tre	82551at147550.cds.clipkit	1443	0.7949	0.7949	0.0487
82552at147550.cds.clipkit.FT.tre	82552at147550.cds.clipkit	2853	0.8872	0.8872	0.086
82577at147550.cds.clipkit.FT.tre	82577at147550.cds.clipkit	846	0.7727	0.7727	0.0219
8261at147550.cds.clipkit.FT.tre	8261at147550.cds.clipkit	7860	0.8906	0.8906	0.0864
8277at147550.cds.clipkit.FT.tre	8277at147550.cds.clipkit	13329	0.877	0.877	0.0339
82747at147550.cds.clipkit.FT.tre	82747at147550.cds.clipkit	2175	0.8162	0.8162	0.0464
8319at147550.cds.clipkit.FT.tre	8319at147550.cds.clipkit	6120	0.8944	0.8944	0.0679
83505at147550.cds.clipkit.FT.tre	83505at147550.cds.clipkit	2673	0.847	0.847	0.0525
82784at147550.cds.clipkit.FT.tre	82784at147550.cds.clipkit	2400	0.836	0.836	0.0691
8295at147550.cds.clipkit.FT.tre	8295at147550.cds.clipkit	5016	0.8703	0.8703	0.0648
83484at147550.cds.clipkit.FT.tre	83484at147550.cds.clipkit	2070	0.8519	0.8519	0.1028
83234at147550.cds.clipkit.FT.tre	83234at147550.cds.clipkit	2052	0.7945	0.7945	0.0373
83145at147550.cds.clipkit.FT.tre	83145at147550.cds.clipkit	1998	0.8589	0.8589	0.0716
82916at147550.cds.clipkit.FT.tre	82916at147550.cds.clipkit	9864	0.9205	0.9205	0.1182
829at147550.cds.clipkit.FT.tre	829at147550.cds.clipkit	12534	0.8911	0.8911	0.0628
82904at147550.cds.clipkit.FT.tre	82904at147550.cds.clipkit	1776	0.8583	0.8583	0.147
83084at147550.cds.clipkit.FT.tre	83084at147550.cds.clipkit	1131	0.7743	0.7743	0.0623
84053at147550.cds.clipkit.FT.tre	84053at147550.cds.clipkit	2985	0.7965	0.7965	0.0269
83785at147550.cds.clipkit.FT.tre	83785at147550.cds.clipkit	1515	0.8404	0.8404	0.2061
83794at147550.cds.clipkit.FT.tre	83794at147550.cds.clipkit	2412	0.7947	0.7947	0.0661
82837at147550.cds.clipkit.FT.tre	82837at147550.cds.clipkit	1449	0.8101	0.8101	0.0409
8342at147550.cds.clipkit.FT.tre	8342at147550.cds.clipkit	10173	0.879	0.879	0.0567
83765at147550.cds.clipkit.FT.tre	83765at147550.cds.clipkit	981	0.7561	0.7561	0.0249
83739at147550.cds.clipkit.FT.tre	83739at147550.cds.clipkit	2604	0.8825	0.8825	0.0706
83403at147550.cds.clipkit.FT.tre	83403at147550.cds.clipkit	4488	0.7423	0.7423	0.0416
83935at147550.cds.clipkit.FT.tre	83935at147550.cds.clipkit	1827	0.8336	0.8336	0.0768
83728at147550.cds.clipkit.FT.tre	83728at147550.cds.clipkit	1431	0.7999	0.7999	0.0721
83884at147550.cds.clipkit.FT.tre	83884at147550.cds.clipkit	2106	0.8198	0.8198	0.0603
83805at147550.cds.clipkit.FT.tre	83805at147550.cds.clipkit	1041	0.8164	0.8164	0.0751
84036at147550.cds.clipkit.FT.tre	84036at147550.cds.clipkit	1047	0.7804	0.7804	0.0411
83989at147550.cds.clipkit.FT.tre	83989at147550.cds.clipkit	4794	0.881	0.881	0.0473
84016at147550.cds.clipkit.FT.tre	84016at147550.cds.clipkit	993	0.764	0.764	0.048
83515at147550.cds.clipkit.FT.tre	83515at147550.cds.clipkit	2904	0.8771	0.8771	0.1594
84065at147550.cds.clipkit.FT.tre	84065at147550.cds.clipkit	1821	0.7903	0.7903	0.0456
83508at147550.cds.clipkit.FT.tre	83508at147550.cds.clipkit	1545	0.8355	0.8355	0.047
83965at147550.cds.clipkit.FT.tre	83965at147550.cds.clipkit	2139	0.7442	0.7442	0.0242
84092at147550.cds.clipkit.FT.tre	84092at147550.cds.clipkit	2988	0.8665	0.8665	0.1271
83454at147550.cds.clipkit.FT.tre	83454at147550.cds.clipkit	4476	0.8182	0.8182	0.0511
83912at147550.cds.clipkit.FT.tre	83912at147550.cds.clipkit	1182	0.8011	0.8011	0.041
84108at147550.cds.clipkit.FT.tre	84108at147550.cds.clipkit	927	0.7255	0.7255	0.0202
84100at147550.cds.clipkit.FT.tre	84100at147550.cds.clipkit	1230	0.6348	0.6348	0.0171
83950at147550.cds.clipkit.FT.tre	83950at147550.cds.clipkit	2517	0.8334	0.8334	0.0641
84241at147550.cds.clipkit.FT.tre	84241at147550.cds.clipkit	867	0.8307	0.8307	0.0552
84152at147550.cds.clipkit.FT.tre	84152at147550.cds.clipkit	1470	0.7963	0.7963	0.035
84079at147550.cds.clipkit.FT.tre	84079at147550.cds.clipkit	1965	0.8344	0.8344	0.0548
84609at147550.cds.clipkit.FT.tre	84609at147550.cds.clipkit	1884	0.8153	0.8153	0.0522
84436at147550.cds.clipkit.FT.tre	84436at147550.cds.clipkit	8529	0.8718	0.8718	0.1104
84222at147550.cds.clipkit.FT.tre	84222at147550.cds.clipkit	2112	0.822	0.822	0.0422
8438at147550.cds.clipkit.FT.tre	8438at147550.cds.clipkit	4926	0.8627	0.8627	0.0304
84401at147550.cds.clipkit.FT.tre	84401at147550.cds.clipkit	1443	0.8304	0.8304	0.2478
8449at147550.cds.clipkit.FT.tre	8449at147550.cds.clipkit	11772	0.8898	0.8898	0.0521
84509at147550.cds.clipkit.FT.tre	84509at147550.cds.clipkit	2517	0.8579	0.8579	0.065
84613at147550.cds.clipkit.FT.tre	84613at147550.cds.clipkit	1974	0.818	0.818	0.0373
84615at147550.cds.clipkit.FT.tre	84615at147550.cds.clipkit	1980	0.8286	0.8286	0.0487
84629at147550.cds.clipkit.FT.tre	84629at147550.cds.clipkit	939	0.7686	0.7686	0.0543
84631at147550.cds.clipkit.FT.tre	84631at147550.cds.clipkit	2409	0.8696	0.8696	0.1653
84635at147550.cds.clipkit.FT.tre	84635at147550.cds.clipkit	1329	0.8579	0.8579	0.0814
84681at147550.cds.clipkit.FT.tre	84681at147550.cds.clipkit	1092	0.7988	0.7988	0.0556
84911at147550.cds.clipkit.FT.tre	84911at147550.cds.clipkit	1239	0.8115	0.8115	0.0468
8482at147550.cds.clipkit.FT.tre	8482at147550.cds.clipkit	5652	0.9057	0.9057	0.1261
84905at147550.cds.clipkit.FT.tre	84905at147550.cds.clipkit	1848	0.8446	0.8446	0.1234
84747at147550.cds.clipkit.FT.tre	84747at147550.cds.clipkit	1491	0.7631	0.7631	0.0292
85002at147550.cds.clipkit.FT.tre	85002at147550.cds.clipkit	2100	0.8311	0.8311	0.0464
8510at147550.cds.clipkit.FT.tre	8510at147550.cds.clipkit	6042	0.9169	0.9169	0.1522
85100at147550.cds.clipkit.FT.tre	85100at147550.cds.clipkit	2196	0.7779	0.7779	0.0357
85199at147550.cds.clipkit.FT.tre	85199at147550.cds.clipkit	1377	0.8694	0.8694	0.1003
85224at147550.cds.clipkit.FT.tre	85224at147550.cds.clipkit	3657	0.8537	0.8537	0.0928
85253at147550.cds.clipkit.FT.tre	85253at147550.cds.clipkit	1008	0.7597	0.7597	0.0276
85312at147550.cds.clipkit.FT.tre	85312at147550.cds.clipkit	2304	0.8241	0.8241	0.1255
85320at147550.cds.clipkit.FT.tre	85320at147550.cds.clipkit	3024	0.8793	0.8793	0.1172
85379at147550.cds.clipkit.FT.tre	85379at147550.cds.clipkit	2415	0.7848	0.7848	0.0552
85293at147550.cds.clipkit.FT.tre	85293at147550.cds.clipkit	2550	0.8381	0.8381	0.3189
85525at147550.cds.clipkit.FT.tre	85525at147550.cds.clipkit	1773	0.8301	0.8301	0.0777
85406at147550.cds.clipkit.FT.tre	85406at147550.cds.clipkit	4611	0.7754	0.7754	0.0413
85400at147550.cds.clipkit.FT.tre	85400at147550.cds.clipkit	957	0.7382	0.7382	0.0269
85583at147550.cds.clipkit.FT.tre	85583at147550.cds.clipkit	1437	0.8328	0.8328	0.0834
85605at147550.cds.clipkit.FT.tre	85605at147550.cds.clipkit	2013	0.8614	0.8614	0.1007
85344at147550.cds.clipkit.FT.tre	85344at147550.cds.clipkit	1584	0.8468	0.8468	0.0503
85495at147550.cds.clipkit.FT.tre	85495at147550.cds.clipkit	2367	0.8159	0.8159	0.1201
85671at147550.cds.clipkit.FT.tre	85671at147550.cds.clipkit	1737	0.8113	0.8113	0.0622
86050at147550.cds.clipkit.FT.tre	86050at147550.cds.clipkit	1527	0.752	0.752	0.0364
86257at147550.cds.clipkit.FT.tre	86257at147550.cds.clipkit	1608	0.8106	0.8106	0.0391
8555at147550.cds.clipkit.FT.tre	8555at147550.cds.clipkit	7764	0.8842	0.8842	0.0736
86350at147550.cds.clipkit.FT.tre	86350at147550.cds.clipkit	4896	0.8629	0.8629	0.0717
85627at147550.cds.clipkit.FT.tre	85627at147550.cds.clipkit	1248	0.7846	0.7846	0.0273
85461at147550.cds.clipkit.FT.tre	85461at147550.cds.clipkit	2832	0.8461	0.8461	0.0622
85658at147550.cds.clipkit.FT.tre	85658at147550.cds.clipkit	2952	0.8491	0.8491	0.1053
85746at147550.cds.clipkit.FT.tre	85746at147550.cds.clipkit	2040	0.8475	0.8475	0.0552
86193at147550.cds.clipkit.FT.tre	86193at147550.cds.clipkit	7158	0.9041	0.9041	0.1965
86697at147550.cds.clipkit.FT.tre	86697at147550.cds.clipkit	3105	0.8356	0.8356	0.0456
86557at147550.cds.clipkit.FT.tre	86557at147550.cds.clipkit	873	0.7334	0.7334	0.0333
85611at147550.cds.clipkit.FT.tre	85611at147550.cds.clipkit	2121	0.8128	0.8128	0.0663
85792at147550.cds.clipkit.FT.tre	85792at147550.cds.clipkit	2118	0.7178	0.7178	0.0225
8603at147550.cds.clipkit.FT.tre	8603at147550.cds.clipkit	3444	0.8509	0.8509	0.0588
85917at147550.cds.clipkit.FT.tre	85917at147550.cds.clipkit	3738	0.7947	0.7947	0.0412
86590at147550.cds.clipkit.FT.tre	86590at147550.cds.clipkit	1329	0.7488	0.7488	0.024
85668at147550.cds.clipkit.FT.tre	85668at147550.cds.clipkit	1263	0.8007	0.8007	0.0389
86125at147550.cds.clipkit.FT.tre	86125at147550.cds.clipkit	1233	0.792	0.792	0.0375
86194at147550.cds.clipkit.FT.tre	86194at147550.cds.clipkit	960	0.7674	0.7674	0.03
86799at147550.cds.clipkit.FT.tre	86799at147550.cds.clipkit	1680	0.8263	0.8263	0.0393
86559at147550.cds.clipkit.FT.tre	86559at147550.cds.clipkit	1182	0.8407	0.8407	0.1212
86360at147550.cds.clipkit.FT.tre	86360at147550.cds.clipkit	5385	0.829	0.829	0.0446
86820at147550.cds.clipkit.FT.tre	86820at147550.cds.clipkit	3504	0.833	0.833	0.0752
86449at147550.cds.clipkit.FT.tre	86449at147550.cds.clipkit	1845	0.7758	0.7758	0.0283
86821at147550.cds.clipkit.FT.tre	86821at147550.cds.clipkit	1317	0.7324	0.7324	0.0493
86847at147550.cds.clipkit.FT.tre	86847at147550.cds.clipkit	3429	0.7871	0.7871	0.0612
8687at147550.cds.clipkit.FT.tre	8687at147550.cds.clipkit	9075	0.9275	0.9275	0.1977
86869at147550.cds.clipkit.FT.tre	86869at147550.cds.clipkit	2820	0.8576	0.8576	0.0809
86607at147550.cds.clipkit.FT.tre	86607at147550.cds.clipkit	1368	0.7794	0.7794	0.0479
86811at147550.cds.clipkit.FT.tre	86811at147550.cds.clipkit	1050	0.7196	0.7196	0.0243
86687at147550.cds.clipkit.FT.tre	86687at147550.cds.clipkit	2373	0.7964	0.7964	0.0422
86858at147550.cds.clipkit.FT.tre	86858at147550.cds.clipkit	1170	0.7526	0.7526	0.0284
86575at147550.cds.clipkit.FT.tre	86575at147550.cds.clipkit	5148	0.8399	0.8399	0.1293
86688at147550.cds.clipkit.FT.tre	86688at147550.cds.clipkit	3222	0.8263	0.8263	0.063
86788at147550.cds.clipkit.FT.tre	86788at147550.cds.clipkit	1095	0.7526	0.7526	0.03
86894at147550.cds.clipkit.FT.tre	86894at147550.cds.clipkit	1920	0.8101	0.8101	0.0659
86911at147550.cds.clipkit.FT.tre	86911at147550.cds.clipkit	1227	0.7665	0.7665	0.0549
87018at147550.cds.clipkit.FT.tre	87018at147550.cds.clipkit	2148	0.8266	0.8266	0.0857
87183at147550.cds.clipkit.FT.tre	87183at147550.cds.clipkit	1638	0.7923	0.7923	0.0695
86992at147550.cds.clipkit.FT.tre	86992at147550.cds.clipkit	1167	0.8039	0.8039	0.0653
87181at147550.cds.clipkit.FT.tre	87181at147550.cds.clipkit	1395	0.7437	0.7437	0.0274
87266at147550.cds.clipkit.FT.tre	87266at147550.cds.clipkit	651	0.6797	0.6797	0.024
87367at147550.cds.clipkit.FT.tre	87367at147550.cds.clipkit	2157	0.8392	0.8392	0.1874
87388at147550.cds.clipkit.FT.tre	87388at147550.cds.clipkit	3591	0.8195	0.8195	0.0778
87472at147550.cds.clipkit.FT.tre	87472at147550.cds.clipkit	1578	0.7913	0.7913	0.0554
87395at147550.cds.clipkit.FT.tre	87395at147550.cds.clipkit	3636	0.8757	0.8757	0.2931
87564at147550.cds.clipkit.FT.tre	87564at147550.cds.clipkit	1593	0.8022	0.8022	0.0389
87374at147550.cds.clipkit.FT.tre	87374at147550.cds.clipkit	3633	0.8662	0.8662	0.145
87676at147550.cds.clipkit.FT.tre	87676at147550.cds.clipkit	2208	0.8575	0.8575	0.1052
8757at147550.cds.clipkit.FT.tre	8757at147550.cds.clipkit	6300	0.9068	0.9068	0.1089
87711at147550.cds.clipkit.FT.tre	87711at147550.cds.clipkit	3063	0.7367	0.7367	0.0265
87834at147550.cds.clipkit.FT.tre	87834at147550.cds.clipkit	2211	0.8358	0.8358	0.0804
87787at147550.cds.clipkit.FT.tre	87787at147550.cds.clipkit	2268	0.8624	0.8624	0.1152
87744at147550.cds.clipkit.FT.tre	87744at147550.cds.clipkit	1617	0.8545	0.8545	0.1287
88302at147550.cds.clipkit.FT.tre	88302at147550.cds.clipkit	771	0.7546	0.7546	0.0284
87812at147550.cds.clipkit.FT.tre	87812at147550.cds.clipkit	1233	0.7958	0.7958	0.0431
88016at147550.cds.clipkit.FT.tre	88016at147550.cds.clipkit	1656	0.82	0.82	0.0659
88086at147550.cds.clipkit.FT.tre	88086at147550.cds.clipkit	3387	0.7972	0.7972	0.0524
88177at147550.cds.clipkit.FT.tre	88177at147550.cds.clipkit	1551	0.7719	0.7719	0.0324
88318at147550.cds.clipkit.FT.tre	88318at147550.cds.clipkit	1083	0.757	0.757	0.0252
88161at147550.cds.clipkit.FT.tre	88161at147550.cds.clipkit	837	0.7457	0.7457	0.0379
87851at147550.cds.clipkit.FT.tre	87851at147550.cds.clipkit	924	0.7627	0.7627	0.042
87915at147550.cds.clipkit.FT.tre	87915at147550.cds.clipkit	1683	0.7484	0.7484	0.0241
88105at147550.cds.clipkit.FT.tre	88105at147550.cds.clipkit	1314	0.8159	0.8159	0.2034
88413at147550.cds.clipkit.FT.tre	88413at147550.cds.clipkit	2952	0.8382	0.8382	0.0565
88287at147550.cds.clipkit.FT.tre	88287at147550.cds.clipkit	13314	0.9076	0.9076	0.1355
88872at147550.cds.clipkit.FT.tre	88872at147550.cds.clipkit	1080	0.8052	0.8052	0.0705
88405at147550.cds.clipkit.FT.tre	88405at147550.cds.clipkit	1944	0.8417	0.8417	0.0482
88269at147550.cds.clipkit.FT.tre	88269at147550.cds.clipkit	1476	0.812	0.812	0.0816
88731at147550.cds.clipkit.FT.tre	88731at147550.cds.clipkit	3306	0.888	0.888	0.1012
87902at147550.cds.clipkit.FT.tre	87902at147550.cds.clipkit	1776	0.7951	0.7951	0.0335
88662at147550.cds.clipkit.FT.tre	88662at147550.cds.clipkit	1404	0.7297	0.7297	0.0237
88074at147550.cds.clipkit.FT.tre	88074at147550.cds.clipkit	1566	0.7804	0.7804	0.073
87905at147550.cds.clipkit.FT.tre	87905at147550.cds.clipkit	3858	0.8728	0.8728	0.0872
88276at147550.cds.clipkit.FT.tre	88276at147550.cds.clipkit	1671	0.8103	0.8103	0.0528
88633at147550.cds.clipkit.FT.tre	88633at147550.cds.clipkit	2295	0.8824	0.8824	0.1351
88225at147550.cds.clipkit.FT.tre	88225at147550.cds.clipkit	2115	0.8402	0.8402	0.059
88475at147550.cds.clipkit.FT.tre	88475at147550.cds.clipkit	3408	0.8343	0.8343	0.0613
88180at147550.cds.clipkit.FT.tre	88180at147550.cds.clipkit	5064	0.8207	0.8207	0.089
88485at147550.cds.clipkit.FT.tre	88485at147550.cds.clipkit	1800	0.81	0.81	0.0574
88189at147550.cds.clipkit.FT.tre	88189at147550.cds.clipkit	900	0.755	0.755	0.0398
88438at147550.cds.clipkit.FT.tre	88438at147550.cds.clipkit	2235	0.7853	0.7853	0.0331
88622at147550.cds.clipkit.FT.tre	88622at147550.cds.clipkit	1995	0.8285	0.8285	0.0738
88310at147550.cds.clipkit.FT.tre	88310at147550.cds.clipkit	1332	0.7842	0.7842	0.0687
88856at147550.cds.clipkit.FT.tre	88856at147550.cds.clipkit	3735	0.853	0.853	0.0834
88608at147550.cds.clipkit.FT.tre	88608at147550.cds.clipkit	3318	0.8475	0.8475	0.0665
88568at147550.cds.clipkit.FT.tre	88568at147550.cds.clipkit	1320	0.7704	0.7704	0.0384
88760at147550.cds.clipkit.FT.tre	88760at147550.cds.clipkit	3399	0.7868	0.7868	0.0416
88870at147550.cds.clipkit.FT.tre	88870at147550.cds.clipkit	2709	0.8062	0.8062	0.0774
88972at147550.cds.clipkit.FT.tre	88972at147550.cds.clipkit	1014	0.7585	0.7585	0.0524
89111at147550.cds.clipkit.FT.tre	89111at147550.cds.clipkit	1101	0.7627	0.7627	0.0355
89030at147550.cds.clipkit.FT.tre	89030at147550.cds.clipkit	1824	0.833	0.833	0.096
88866at147550.cds.clipkit.FT.tre	88866at147550.cds.clipkit	897	0.7384	0.7384	0.0306
89254at147550.cds.clipkit.FT.tre	89254at147550.cds.clipkit	3630	0.8002	0.8002	0.0518
8913at147550.cds.clipkit.FT.tre	8913at147550.cds.clipkit	4230	0.8816	0.8816	0.2001
89259at147550.cds.clipkit.FT.tre	89259at147550.cds.clipkit	6099	0.9047	0.9047	0.2439
88746at147550.cds.clipkit.FT.tre	88746at147550.cds.clipkit	978	0.7452	0.7452	0.053
89402at147550.cds.clipkit.FT.tre	89402at147550.cds.clipkit	3612	0.8819	0.8819	0.1503
89253at147550.cds.clipkit.FT.tre	89253at147550.cds.clipkit	930	0.7193	0.7193	0.0432
89445at147550.cds.clipkit.FT.tre	89445at147550.cds.clipkit	2244	0.8244	0.8244	0.0751
89547at147550.cds.clipkit.FT.tre	89547at147550.cds.clipkit	1383	0.8106	0.8106	0.0416
89540at147550.cds.clipkit.FT.tre	89540at147550.cds.clipkit	1977	0.8396	0.8396	0.0954
89537at147550.cds.clipkit.FT.tre	89537at147550.cds.clipkit	3276	0.8467	0.8467	0.0543
89641at147550.cds.clipkit.FT.tre	89641at147550.cds.clipkit	1902	0.798	0.798	0.0585
89546at147550.cds.clipkit.FT.tre	89546at147550.cds.clipkit	594	0.7772	0.7772	0.0287
89681at147550.cds.clipkit.FT.tre	89681at147550.cds.clipkit	2364	0.7348	0.7348	0.0115
89752at147550.cds.clipkit.FT.tre	89752at147550.cds.clipkit	6849	0.8762	0.8762	0.2015
89918at147550.cds.clipkit.FT.tre	89918at147550.cds.clipkit	1092	0.7165	0.7165	0.0115
90014at147550.cds.clipkit.FT.tre	90014at147550.cds.clipkit	3693	0.764	0.764	0.0423
89706at147550.cds.clipkit.FT.tre	89706at147550.cds.clipkit	1566	0.8516	0.8516	0.0542
89936at147550.cds.clipkit.FT.tre	89936at147550.cds.clipkit	924	0.8284	0.8284	0.0985
89898at147550.cds.clipkit.FT.tre	89898at147550.cds.clipkit	5421	0.8731	0.8731	0.0748
90061at147550.cds.clipkit.FT.tre	90061at147550.cds.clipkit	1482	0.7905	0.7905	0.0642
90059at147550.cds.clipkit.FT.tre	90059at147550.cds.clipkit	1461	0.8468	0.8468	0.0912
9006at147550.cds.clipkit.FT.tre	9006at147550.cds.clipkit	3363	0.8376	0.8376	0.0653
90149at147550.cds.clipkit.FT.tre	90149at147550.cds.clipkit	1554	0.7905	0.7905	0.0727
90207at147550.cds.clipkit.FT.tre	90207at147550.cds.clipkit	1773	0.7252	0.7252	0.0284
90205at147550.cds.clipkit.FT.tre	90205at147550.cds.clipkit	3450	0.8665	0.8665	0.088
90480at147550.cds.clipkit.FT.tre	90480at147550.cds.clipkit	5544	0.8885	0.8885	0.1214
90253at147550.cds.clipkit.FT.tre	90253at147550.cds.clipkit	1854	0.8313	0.8313	0.0461
90679at147550.cds.clipkit.FT.tre	90679at147550.cds.clipkit	1065	0.8114	0.8114	0.0555
91429at147550.cds.clipkit.FT.tre	91429at147550.cds.clipkit	2049	0.8486	0.8486	0.0916
90546at147550.cds.clipkit.FT.tre	90546at147550.cds.clipkit	5607	0.7702	0.7702	0.0325
90995at147550.cds.clipkit.FT.tre	90995at147550.cds.clipkit	5940	0.8595	0.8595	0.079
91413at147550.cds.clipkit.FT.tre	91413at147550.cds.clipkit	1146	0.8151	0.8151	0.1522
91318at147550.cds.clipkit.FT.tre	91318at147550.cds.clipkit	2943	0.8522	0.8522	0.065
90557at147550.cds.clipkit.FT.tre	90557at147550.cds.clipkit	1500	0.7993	0.7993	0.0764
90998at147550.cds.clipkit.FT.tre	90998at147550.cds.clipkit	3054	0.8716	0.8716	0.0625
90356at147550.cds.clipkit.FT.tre	90356at147550.cds.clipkit	3462	0.8532	0.8532	0.053
90214at147550.cds.clipkit.FT.tre	90214at147550.cds.clipkit	738	0.7512	0.7512	0.0468
90296at147550.cds.clipkit.FT.tre	90296at147550.cds.clipkit	828	0.779	0.779	0.0377
90264at147550.cds.clipkit.FT.tre	90264at147550.cds.clipkit	783	0.7025	0.7025	0.0127
91403at147550.cds.clipkit.FT.tre	91403at147550.cds.clipkit	1605	0.8319	0.8319	0.1082
91065at147550.cds.clipkit.FT.tre	91065at147550.cds.clipkit	1161	0.8581	0.8581	0.0571
90848at147550.cds.clipkit.FT.tre	90848at147550.cds.clipkit	927	0.7267	0.7267	0.0306
90479at147550.cds.clipkit.FT.tre	90479at147550.cds.clipkit	1056	0.7843	0.7843	0.0419
91009at147550.cds.clipkit.FT.tre	91009at147550.cds.clipkit	1248	0.8203	0.8203	0.0543
91515at147550.cds.clipkit.FT.tre	91515at147550.cds.clipkit	1101	0.7882	0.7882	0.0418
