TREE	ALN	ALNLEN	mean_BSS	median_BSS	evoRate
723at147550.aa.clipkit.FT.tre	723at147550.aa.clipkit	2248	0.8117	0.8117	0.0194
72922at147550.aa.clipkit.FT.tre	72922at147550.aa.clipkit	354	0.6492	0.6492	0.0299
72884at147550.aa.clipkit.FT.tre	72884at147550.aa.clipkit	343	0.6408	0.6408	0.0598
72405at147550.aa.clipkit.FT.tre	72405at147550.aa.clipkit	323	0.7057	0.7057	0.0395
72455at147550.aa.clipkit.FT.tre	72455at147550.aa.clipkit	328	0.6956	0.6956	0.0146
72881at147550.aa.clipkit.FT.tre	72881at147550.aa.clipkit	314	0.6881	0.6881	0.0147
73011at147550.aa.clipkit.FT.tre	73011at147550.aa.clipkit	341	0.7338	0.7338	0.0621
7242at147550.aa.clipkit.FT.tre	7242at147550.aa.clipkit	1641	0.7615	0.7615	0.1767
7275at147550.aa.clipkit.FT.tre	7275at147550.aa.clipkit	992	0.6811	0.6811	0.0164
72765at147550.aa.clipkit.FT.tre	72765at147550.aa.clipkit	358	0.7015	0.7015	0.0662
73120at147550.aa.clipkit.FT.tre	73120at147550.aa.clipkit	298	0.6977	0.6977	0.074
7295at147550.aa.clipkit.FT.tre	7295at147550.aa.clipkit	1128	0.8116	0.8116	0.0973
74044at147550.aa.clipkit.FT.tre	74044at147550.aa.clipkit	620	0.7853	0.7853	0.1908
74291at147550.aa.clipkit.FT.tre	74291at147550.aa.clipkit	322	0.7205	0.7205	0.048
7327at147550.aa.clipkit.FT.tre	7327at147550.aa.clipkit	928	0.7397	0.7397	0.0306
72503at147550.aa.clipkit.FT.tre	72503at147550.aa.clipkit	590	0.706	0.706	0.053
72665at147550.aa.clipkit.FT.tre	72665at147550.aa.clipkit	410	0.6972	0.6972	0.0459
72946at147550.aa.clipkit.FT.tre	72946at147550.aa.clipkit	578	0.7855	0.7855	0.0816
7411at147550.aa.clipkit.FT.tre	7411at147550.aa.clipkit	1599	0.8713	0.8713	0.2762
73889at147550.aa.clipkit.FT.tre	73889at147550.aa.clipkit	388	0.7377	0.7377	0.0574
73931at147550.aa.clipkit.FT.tre	73931at147550.aa.clipkit	933	0.7332	0.7332	0.2191
73116at147550.aa.clipkit.FT.tre	73116at147550.aa.clipkit	421	0.6472	0.6472	0.042
74402at147550.aa.clipkit.FT.tre	74402at147550.aa.clipkit	384	0.7335	0.7335	0.0843
74142at147550.aa.clipkit.FT.tre	74142at147550.aa.clipkit	427	0.7115	0.7115	0.0497
72891at147550.aa.clipkit.FT.tre	72891at147550.aa.clipkit	364	0.7236	0.7236	0.0582
73952at147550.aa.clipkit.FT.tre	73952at147550.aa.clipkit	462	0.7038	0.7038	0.0537
73040at147550.aa.clipkit.FT.tre	73040at147550.aa.clipkit	478	0.7332	0.7332	0.1011
74339at147550.aa.clipkit.FT.tre	74339at147550.aa.clipkit	378	0.7268	0.7268	0.2266
73891at147550.aa.clipkit.FT.tre	73891at147550.aa.clipkit	333	0.6366	0.6366	0.0238
74479at147550.aa.clipkit.FT.tre	74479at147550.aa.clipkit	337	0.6577	0.6577	0.0388
73272at147550.aa.clipkit.FT.tre	73272at147550.aa.clipkit	1807	0.7957	0.7957	0.4893
73251at147550.aa.clipkit.FT.tre	73251at147550.aa.clipkit	315	0.627	0.627	0.0165
74509at147550.aa.clipkit.FT.tre	74509at147550.aa.clipkit	277	0.6723	0.6723	0.0158
73462at147550.aa.clipkit.FT.tre	73462at147550.aa.clipkit	916	0.8533	0.8533	0.155
74747at147550.aa.clipkit.FT.tre	74747at147550.aa.clipkit	1309	0.7912	0.7912	0.3932
7321at147550.aa.clipkit.FT.tre	7321at147550.aa.clipkit	912	0.7172	0.7172	0.0367
74015at147550.aa.clipkit.FT.tre	74015at147550.aa.clipkit	407	0.6701	0.6701	0.0322
74249at147550.aa.clipkit.FT.tre	74249at147550.aa.clipkit	338	0.6842	0.6842	0.0243
73310at147550.aa.clipkit.FT.tre	73310at147550.aa.clipkit	845	0.8109	0.8109	0.1318
74200at147550.aa.clipkit.FT.tre	74200at147550.aa.clipkit	946	0.8342	0.8342	0.2449
74919at147550.aa.clipkit.FT.tre	74919at147550.aa.clipkit	402	0.7797	0.7797	0.1196
7541at147550.aa.clipkit.FT.tre	7541at147550.aa.clipkit	2171	0.8729	0.8729	0.1366
74159at147550.aa.clipkit.FT.tre	74159at147550.aa.clipkit	898	0.7307	0.7307	0.3207
72949at147550.aa.clipkit.FT.tre	72949at147550.aa.clipkit	565	0.8036	0.8036	0.4105
75387at147550.aa.clipkit.FT.tre	75387at147550.aa.clipkit	376	0.6636	0.6636	0.1045
74190at147550.aa.clipkit.FT.tre	74190at147550.aa.clipkit	643	0.7964	0.7964	0.1446
7459at147550.aa.clipkit.FT.tre	7459at147550.aa.clipkit	888	0.6994	0.6994	0.0099
75089at147550.aa.clipkit.FT.tre	75089at147550.aa.clipkit	264	0.6638	0.6638	0.0117
74721at147550.aa.clipkit.FT.tre	74721at147550.aa.clipkit	376	0.7343	0.7343	0.0408
73643at147550.aa.clipkit.FT.tre	73643at147550.aa.clipkit	365	0.6258	0.6258	0.0181
75150at147550.aa.clipkit.FT.tre	75150at147550.aa.clipkit	366	0.6606	0.6606	0.0243
74288at147550.aa.clipkit.FT.tre	74288at147550.aa.clipkit	493	0.7117	0.7117	0.0272
73639at147550.aa.clipkit.FT.tre	73639at147550.aa.clipkit	379	0.6619	0.6619	0.0267
73547at147550.aa.clipkit.FT.tre	73547at147550.aa.clipkit	417	0.6002	0.6002	0.0324
74524at147550.aa.clipkit.FT.tre	74524at147550.aa.clipkit	590	0.7388	0.7388	0.1569
74646at147550.aa.clipkit.FT.tre	74646at147550.aa.clipkit	265	0.6207	0.6207	0.0092
74986at147550.aa.clipkit.FT.tre	74986at147550.aa.clipkit	261	0.7187	0.7187	0.0042
74755at147550.aa.clipkit.FT.tre	74755at147550.aa.clipkit	253	0.6525	0.6525	0.0108
74953at147550.aa.clipkit.FT.tre	74953at147550.aa.clipkit	453	0.7632	0.7632	0.0867
75376at147550.aa.clipkit.FT.tre	75376at147550.aa.clipkit	317	0.6642	0.6642	0.0318
75010at147550.aa.clipkit.FT.tre	75010at147550.aa.clipkit	307	0.7252	0.7252	0.014
755at147550.aa.clipkit.FT.tre	755at147550.aa.clipkit	1856	0.7978	0.7978	0.0263
75647at147550.aa.clipkit.FT.tre	75647at147550.aa.clipkit	307	0.685	0.685	0.0355
75650at147550.aa.clipkit.FT.tre	75650at147550.aa.clipkit	318	0.7074	0.7074	0.0408
75858at147550.aa.clipkit.FT.tre	75858at147550.aa.clipkit	320	0.6377	0.6377	0.0232
75728at147550.aa.clipkit.FT.tre	75728at147550.aa.clipkit	379	0.6494	0.6494	0.0353
75921at147550.aa.clipkit.FT.tre	75921at147550.aa.clipkit	586	0.8272	0.8272	0.2741
76089at147550.aa.clipkit.FT.tre	76089at147550.aa.clipkit	415	0.7396	0.7396	0.1034
75954at147550.aa.clipkit.FT.tre	75954at147550.aa.clipkit	671	0.7231	0.7231	0.0417
76224at147550.aa.clipkit.FT.tre	76224at147550.aa.clipkit	315	0.7491	0.7491	0.1209
76111at147550.aa.clipkit.FT.tre	76111at147550.aa.clipkit	289	0.6626	0.6626	0.0283
77134at147550.aa.clipkit.FT.tre	77134at147550.aa.clipkit	310	0.7199	0.7199	0.0607
76102at147550.aa.clipkit.FT.tre	76102at147550.aa.clipkit	464	0.6956	0.6956	0.0277
77684at147550.aa.clipkit.FT.tre	77684at147550.aa.clipkit	284	0.6484	0.6484	0.0315
76707at147550.aa.clipkit.FT.tre	76707at147550.aa.clipkit	709	0.8288	0.8288	0.4145
7599at147550.aa.clipkit.FT.tre	7599at147550.aa.clipkit	1314	0.8127	0.8127	0.1862
76697at147550.aa.clipkit.FT.tre	76697at147550.aa.clipkit	650	0.7975	0.7975	0.1219
76324at147550.aa.clipkit.FT.tre	76324at147550.aa.clipkit	463	0.6758	0.6758	0.0312
76113at147550.aa.clipkit.FT.tre	76113at147550.aa.clipkit	345	0.7203	0.7203	0.071
76105at147550.aa.clipkit.FT.tre	76105at147550.aa.clipkit	442	0.7777	0.7777	0.0632
77695at147550.aa.clipkit.FT.tre	77695at147550.aa.clipkit	636	0.737	0.737	0.0966
78782at147550.aa.clipkit.FT.tre	78782at147550.aa.clipkit	247	0.7056	0.7056	0.005
76667at147550.aa.clipkit.FT.tre	76667at147550.aa.clipkit	413	0.7074	0.7074	0.0583
78250at147550.aa.clipkit.FT.tre	78250at147550.aa.clipkit	403	0.7511	0.7511	0.1387
75733at147550.aa.clipkit.FT.tre	75733at147550.aa.clipkit	469	0.7447	0.7447	0.0501
77176at147550.aa.clipkit.FT.tre	77176at147550.aa.clipkit	513	0.8301	0.8301	0.1904
78039at147550.aa.clipkit.FT.tre	78039at147550.aa.clipkit	699	0.7001	0.7001	0.1376
78509at147550.aa.clipkit.FT.tre	78509at147550.aa.clipkit	470	0.742	0.742	0.0508
78727at147550.aa.clipkit.FT.tre	78727at147550.aa.clipkit	656	0.8248	0.8248	0.1816
78192at147550.aa.clipkit.FT.tre	78192at147550.aa.clipkit	827	0.8596	0.8596	0.2392
7751at147550.aa.clipkit.FT.tre	7751at147550.aa.clipkit	1078	0.7311	0.7311	0.0211
77430at147550.aa.clipkit.FT.tre	77430at147550.aa.clipkit	323	0.6591	0.6591	0.0419
77668at147550.aa.clipkit.FT.tre	77668at147550.aa.clipkit	413	0.7301	0.7301	0.0389
78584at147550.aa.clipkit.FT.tre	78584at147550.aa.clipkit	225	0.6736	0.6736	0.0152
77210at147550.aa.clipkit.FT.tre	77210at147550.aa.clipkit	544	0.6394	0.6394	0.1373
79010at147550.aa.clipkit.FT.tre	79010at147550.aa.clipkit	275	0.6416	0.6416	0.0149
7685at147550.aa.clipkit.FT.tre	7685at147550.aa.clipkit	967	0.6677	0.6677	0.0059
7653at147550.aa.clipkit.FT.tre	7653at147550.aa.clipkit	1176	0.8153	0.8153	0.2533
762at147550.aa.clipkit.FT.tre	762at147550.aa.clipkit	1907	0.7928	0.7928	0.0281
77875at147550.aa.clipkit.FT.tre	77875at147550.aa.clipkit	296	0.6054	0.6054	0.0261
77491at147550.aa.clipkit.FT.tre	77491at147550.aa.clipkit	956	0.791	0.791	0.1543
78005at147550.aa.clipkit.FT.tre	78005at147550.aa.clipkit	319	0.6941	0.6941	0.0249
76420at147550.aa.clipkit.FT.tre	76420at147550.aa.clipkit	368	0.7143	0.7143	0.0801
78696at147550.aa.clipkit.FT.tre	78696at147550.aa.clipkit	333	0.6732	0.6732	0.0175
78077at147550.aa.clipkit.FT.tre	78077at147550.aa.clipkit	246	0.7024	0.7024	0.008
76414at147550.aa.clipkit.FT.tre	76414at147550.aa.clipkit	350	0.6603	0.6603	0.0435
77415at147550.aa.clipkit.FT.tre	77415at147550.aa.clipkit	1508	0.8482	0.8482	0.1877
77733at147550.aa.clipkit.FT.tre	77733at147550.aa.clipkit	259	0.6605	0.6605	0.0258
7803at147550.aa.clipkit.FT.tre	7803at147550.aa.clipkit	2427	0.8754	0.8754	0.0842
76925at147550.aa.clipkit.FT.tre	76925at147550.aa.clipkit	418	0.7037	0.7037	0.0392
78841at147550.aa.clipkit.FT.tre	78841at147550.aa.clipkit	347	0.6451	0.6451	0.0221
78580at147550.aa.clipkit.FT.tre	78580at147550.aa.clipkit	276	0.6709	0.6709	0.0342
7876at147550.aa.clipkit.FT.tre	7876at147550.aa.clipkit	1055	0.7173	0.7173	0.0111
78948at147550.aa.clipkit.FT.tre	78948at147550.aa.clipkit	387	0.7412	0.7412	0.112
79157at147550.aa.clipkit.FT.tre	79157at147550.aa.clipkit	261	0.6812	0.6812	0.0091
79121at147550.aa.clipkit.FT.tre	79121at147550.aa.clipkit	687	0.7427	0.7427	0.0731
77756at147550.aa.clipkit.FT.tre	77756at147550.aa.clipkit	316	0.7047	0.7047	0.0251
78659at147550.aa.clipkit.FT.tre	78659at147550.aa.clipkit	315	0.6608	0.6608	0.0463
79293at147550.aa.clipkit.FT.tre	79293at147550.aa.clipkit	764	0.775	0.775	0.0793
79287at147550.aa.clipkit.FT.tre	79287at147550.aa.clipkit	344	0.7201	0.7201	0.0526
792at147550.aa.clipkit.FT.tre	792at147550.aa.clipkit	1997	0.799	0.799	0.0278
78728at147550.aa.clipkit.FT.tre	78728at147550.aa.clipkit	394	0.7939	0.7939	0.129
79089at147550.aa.clipkit.FT.tre	79089at147550.aa.clipkit	429	0.6883	0.6883	0.0236
78874at147550.aa.clipkit.FT.tre	78874at147550.aa.clipkit	366	0.6717	0.6717	0.0197
78018at147550.aa.clipkit.FT.tre	78018at147550.aa.clipkit	476	0.7618	0.7618	0.234
79114at147550.aa.clipkit.FT.tre	79114at147550.aa.clipkit	317	0.6787	0.6787	0.0672
79309at147550.aa.clipkit.FT.tre	79309at147550.aa.clipkit	386	0.6959	0.6959	0.0376
79388at147550.aa.clipkit.FT.tre	79388at147550.aa.clipkit	288	0.6021	0.6021	0.0183
79430at147550.aa.clipkit.FT.tre	79430at147550.aa.clipkit	666	0.7811	0.7811	0.1515
79542at147550.aa.clipkit.FT.tre	79542at147550.aa.clipkit	487	0.809	0.809	0.0797
79902at147550.aa.clipkit.FT.tre	79902at147550.aa.clipkit	346	0.706	0.706	0.0553
79490at147550.aa.clipkit.FT.tre	79490at147550.aa.clipkit	302	0.685	0.685	0.016
79665at147550.aa.clipkit.FT.tre	79665at147550.aa.clipkit	229	0.7181	0.7181	0.0055
79656at147550.aa.clipkit.FT.tre	79656at147550.aa.clipkit	1642	0.8678	0.8678	0.2154
79844at147550.aa.clipkit.FT.tre	79844at147550.aa.clipkit	328	0.638	0.638	0.028
79764at147550.aa.clipkit.FT.tre	79764at147550.aa.clipkit	495	0.7684	0.7684	0.0512
80012at147550.aa.clipkit.FT.tre	80012at147550.aa.clipkit	208	0.6691	0.6691	0.0259
79766at147550.aa.clipkit.FT.tre	79766at147550.aa.clipkit	695	0.8733	0.8733	0.5646
80533at147550.aa.clipkit.FT.tre	80533at147550.aa.clipkit	222	0.6416	0.6416	0.0113
80879at147550.aa.clipkit.FT.tre	80879at147550.aa.clipkit	284	0.627	0.627	0.0167
80543at147550.aa.clipkit.FT.tre	80543at147550.aa.clipkit	415	0.7302	0.7302	0.0532
79974at147550.aa.clipkit.FT.tre	79974at147550.aa.clipkit	418	0.7222	0.7222	0.0844
81553at147550.aa.clipkit.FT.tre	81553at147550.aa.clipkit	339	0.7367	0.7367	0.1223
79900at147550.aa.clipkit.FT.tre	79900at147550.aa.clipkit	248	0.6214	0.6214	0.0196
79435at147550.aa.clipkit.FT.tre	79435at147550.aa.clipkit	614	0.7965	0.7965	0.1205
79864at147550.aa.clipkit.FT.tre	79864at147550.aa.clipkit	411	0.7275	0.7275	0.0331
80434at147550.aa.clipkit.FT.tre	80434at147550.aa.clipkit	616	0.73	0.73	0.0577
80134at147550.aa.clipkit.FT.tre	80134at147550.aa.clipkit	797	0.841	0.841	0.3232
79769at147550.aa.clipkit.FT.tre	79769at147550.aa.clipkit	979	0.7888	0.7888	0.1774
80522at147550.aa.clipkit.FT.tre	80522at147550.aa.clipkit	406	0.7261	0.7261	0.0468
80915at147550.aa.clipkit.FT.tre	80915at147550.aa.clipkit	337	0.7048	0.7048	0.0501
7945at147550.aa.clipkit.FT.tre	7945at147550.aa.clipkit	1180	0.7796	0.7796	0.0992
79768at147550.aa.clipkit.FT.tre	79768at147550.aa.clipkit	561	0.7095	0.7095	0.0712
79651at147550.aa.clipkit.FT.tre	79651at147550.aa.clipkit	650	0.7908	0.7908	0.1732
81353at147550.aa.clipkit.FT.tre	81353at147550.aa.clipkit	487	0.7444	0.7444	0.075
81032at147550.aa.clipkit.FT.tre	81032at147550.aa.clipkit	216	0.6433	0.6433	0.0089
81462at147550.aa.clipkit.FT.tre	81462at147550.aa.clipkit	307	0.6952	0.6952	0.0245
80614at147550.aa.clipkit.FT.tre	80614at147550.aa.clipkit	316	0.6832	0.6832	0.03
80272at147550.aa.clipkit.FT.tre	80272at147550.aa.clipkit	681	0.783	0.783	0.0618
80552at147550.aa.clipkit.FT.tre	80552at147550.aa.clipkit	260	0.6754	0.6754	0.0177
80192at147550.aa.clipkit.FT.tre	80192at147550.aa.clipkit	386	0.7345	0.7345	0.0616
81021at147550.aa.clipkit.FT.tre	81021at147550.aa.clipkit	509	0.7877	0.7877	0.1217
79874at147550.aa.clipkit.FT.tre	79874at147550.aa.clipkit	379	0.6894	0.6894	0.0983
80043at147550.aa.clipkit.FT.tre	80043at147550.aa.clipkit	332	0.7146	0.7146	0.0448
81134at147550.aa.clipkit.FT.tre	81134at147550.aa.clipkit	381	0.6315	0.6315	0.0319
80301at147550.aa.clipkit.FT.tre	80301at147550.aa.clipkit	581	0.7698	0.7698	0.1804
81392at147550.aa.clipkit.FT.tre	81392at147550.aa.clipkit	213	0.6297	0.6297	0.0077
79810at147550.aa.clipkit.FT.tre	79810at147550.aa.clipkit	274	0.5764	0.5764	0.0222
79738at147550.aa.clipkit.FT.tre	79738at147550.aa.clipkit	383	0.7698	0.7698	0.0381
80338at147550.aa.clipkit.FT.tre	80338at147550.aa.clipkit	672	0.7656	0.7656	0.1236
8024at147550.aa.clipkit.FT.tre	8024at147550.aa.clipkit	1266	0.7891	0.7891	0.1389
81125at147550.aa.clipkit.FT.tre	81125at147550.aa.clipkit	391	0.7136	0.7136	0.0504
81374at147550.aa.clipkit.FT.tre	81374at147550.aa.clipkit	768	0.837	0.837	0.4661
81262at147550.aa.clipkit.FT.tre	81262at147550.aa.clipkit	241	0.6874	0.6874	0.0158
80116at147550.aa.clipkit.FT.tre	80116at147550.aa.clipkit	475	0.7726	0.7726	0.1187
79894at147550.aa.clipkit.FT.tre	79894at147550.aa.clipkit	333	0.6465	0.6465	0.0275
80199at147550.aa.clipkit.FT.tre	80199at147550.aa.clipkit	383	0.7589	0.7589	0.0672
80686at147550.aa.clipkit.FT.tre	80686at147550.aa.clipkit	310	0.7196	0.7196	0.0231
81535at147550.aa.clipkit.FT.tre	81535at147550.aa.clipkit	255	0.6383	0.6383	0.0268
81190at147550.aa.clipkit.FT.tre	81190at147550.aa.clipkit	348	0.6819	0.6819	0.0499
8123at147550.aa.clipkit.FT.tre	8123at147550.aa.clipkit	982	0.7167	0.7167	0.0296
81333at147550.aa.clipkit.FT.tre	81333at147550.aa.clipkit	378	0.7468	0.7468	0.081
80870at147550.aa.clipkit.FT.tre	80870at147550.aa.clipkit	332	0.6259	0.6259	0.0346
80677at147550.aa.clipkit.FT.tre	80677at147550.aa.clipkit	295	0.624	0.624	0.0164
81329at147550.aa.clipkit.FT.tre	81329at147550.aa.clipkit	460	0.7704	0.7704	0.0494
81868at147550.aa.clipkit.FT.tre	81868at147550.aa.clipkit	453	0.7837	0.7837	0.0806
81778at147550.aa.clipkit.FT.tre	81778at147550.aa.clipkit	244	0.6799	0.6799	0.0409
8162at147550.aa.clipkit.FT.tre	8162at147550.aa.clipkit	986	0.7104	0.7104	0.0217
81740at147550.aa.clipkit.FT.tre	81740at147550.aa.clipkit	562	0.7036	0.7036	0.05
81316at147550.aa.clipkit.FT.tre	81316at147550.aa.clipkit	319	0.6376	0.6376	0.0315
81933at147550.aa.clipkit.FT.tre	81933at147550.aa.clipkit	519	0.7681	0.7681	0.3726
81950at147550.aa.clipkit.FT.tre	81950at147550.aa.clipkit	410	0.7561	0.7561	0.0867
82031at147550.aa.clipkit.FT.tre	82031at147550.aa.clipkit	343	0.6658	0.6658	0.0215
82219at147550.aa.clipkit.FT.tre	82219at147550.aa.clipkit	253	0.6676	0.6676	0.0159
82101at147550.aa.clipkit.FT.tre	82101at147550.aa.clipkit	241	0.7065	0.7065	0.0135
82051at147550.aa.clipkit.FT.tre	82051at147550.aa.clipkit	364	0.6117	0.6117	0.0249
82173at147550.aa.clipkit.FT.tre	82173at147550.aa.clipkit	402	0.7962	0.7962	0.1862
8213at147550.aa.clipkit.FT.tre	8213at147550.aa.clipkit	1168	0.8192	0.8192	0.038
82239at147550.aa.clipkit.FT.tre	82239at147550.aa.clipkit	494	0.7365	0.7365	0.0554
82110at147550.aa.clipkit.FT.tre	82110at147550.aa.clipkit	256	0.628	0.628	0.0254
82904at147550.aa.clipkit.FT.tre	82904at147550.aa.clipkit	439	0.8169	0.8169	0.2129
82919at147550.aa.clipkit.FT.tre	82919at147550.aa.clipkit	198	0.6783	0.6783	0.0118
82217at147550.aa.clipkit.FT.tre	82217at147550.aa.clipkit	374	0.7923	0.7923	0.153
8342at147550.aa.clipkit.FT.tre	8342at147550.aa.clipkit	1371	0.8071	0.8071	0.0583
83137at147550.aa.clipkit.FT.tre	83137at147550.aa.clipkit	345	0.7451	0.7451	0.1693
82898at147550.aa.clipkit.FT.tre	82898at147550.aa.clipkit	300	0.7152	0.7152	0.052
82488at147550.aa.clipkit.FT.tre	82488at147550.aa.clipkit	588	0.8155	0.8155	0.106
82747at147550.aa.clipkit.FT.tre	82747at147550.aa.clipkit	372	0.6946	0.6946	0.0388
82551at147550.aa.clipkit.FT.tre	82551at147550.aa.clipkit	303	0.756	0.756	0.0585
83270at147550.aa.clipkit.FT.tre	83270at147550.aa.clipkit	264	0.6874	0.6874	0.0641
82099at147550.aa.clipkit.FT.tre	82099at147550.aa.clipkit	261	0.6106	0.6106	0.0179
83234at147550.aa.clipkit.FT.tre	83234at147550.aa.clipkit	320	0.6568	0.6568	0.033
83972at147550.aa.clipkit.FT.tre	83972at147550.aa.clipkit	337	0.7054	0.7054	0.043
83145at147550.aa.clipkit.FT.tre	83145at147550.aa.clipkit	430	0.7424	0.7424	0.0918
833at147550.aa.clipkit.FT.tre	833at147550.aa.clipkit	3006	0.9037	0.9037	0.2295
8261at147550.aa.clipkit.FT.tre	8261at147550.aa.clipkit	1887	0.7535	0.7535	0.0319
82517at147550.aa.clipkit.FT.tre	82517at147550.aa.clipkit	313	0.6222	0.6222	0.0276
8319at147550.aa.clipkit.FT.tre	8319at147550.aa.clipkit	991	0.7538	0.7538	0.0468
82837at147550.aa.clipkit.FT.tre	82837at147550.aa.clipkit	285	0.6801	0.6801	0.0345
82892at147550.aa.clipkit.FT.tre	82892at147550.aa.clipkit	463	0.8048	0.8048	0.2303
829at147550.aa.clipkit.FT.tre	829at147550.aa.clipkit	2018	0.7715	0.7715	0.0283
82702at147550.aa.clipkit.FT.tre	82702at147550.aa.clipkit	228	0.7108	0.7108	0.059
84100at147550.aa.clipkit.FT.tre	84100at147550.aa.clipkit	207	0.7365	0.7365	0.0094
82244at147550.aa.clipkit.FT.tre	82244at147550.aa.clipkit	299	0.6965	0.6965	0.0374
82052at147550.aa.clipkit.FT.tre	82052at147550.aa.clipkit	267	0.6865	0.6865	0.0194
82795at147550.aa.clipkit.FT.tre	82795at147550.aa.clipkit	238	0.6499	0.6499	0.027
83919at147550.aa.clipkit.FT.tre	83919at147550.aa.clipkit	325	0.7708	0.7708	0.0183
82667at147550.aa.clipkit.FT.tre	82667at147550.aa.clipkit	340	0.6863	0.6863	0.0482
82626at147550.aa.clipkit.FT.tre	82626at147550.aa.clipkit	317	0.7308	0.7308	0.1718
82529at147550.aa.clipkit.FT.tre	82529at147550.aa.clipkit	397	0.6632	0.6632	0.0211
83743at147550.aa.clipkit.FT.tre	83743at147550.aa.clipkit	808	0.8354	0.8354	0.1002
84036at147550.aa.clipkit.FT.tre	84036at147550.aa.clipkit	244	0.6896	0.6896	0.0118
83785at147550.aa.clipkit.FT.tre	83785at147550.aa.clipkit	344	0.7811	0.7811	0.2883
83884at147550.aa.clipkit.FT.tre	83884at147550.aa.clipkit	331	0.7098	0.7098	0.0884
83794at147550.aa.clipkit.FT.tre	83794at147550.aa.clipkit	662	0.6388	0.6388	0.0531
8321at147550.aa.clipkit.FT.tre	8321at147550.aa.clipkit	1294	0.8258	0.8258	0.133
84016at147550.aa.clipkit.FT.tre	84016at147550.aa.clipkit	242	0.6798	0.6798	0.0207
82315at147550.aa.clipkit.FT.tre	82315at147550.aa.clipkit	213	0.6133	0.6133	0.0176
83935at147550.aa.clipkit.FT.tre	83935at147550.aa.clipkit	381	0.717	0.717	0.0837
83965at147550.aa.clipkit.FT.tre	83965at147550.aa.clipkit	208	0.682	0.682	0.0163
82574at147550.aa.clipkit.FT.tre	82574at147550.aa.clipkit	206	0.6624	0.6624	0.0111
82916at147550.aa.clipkit.FT.tre	82916at147550.aa.clipkit	1581	0.8724	0.8724	0.2128
83989at147550.aa.clipkit.FT.tre	83989at147550.aa.clipkit	758	0.7505	0.7505	0.0451
83490at147550.aa.clipkit.FT.tre	83490at147550.aa.clipkit	438	0.7229	0.7229	0.0508
83517at147550.aa.clipkit.FT.tre	83517at147550.aa.clipkit	225	0.6842	0.6842	0.0266
8295at147550.aa.clipkit.FT.tre	8295at147550.aa.clipkit	973	0.7558	0.7558	0.0749
83403at147550.aa.clipkit.FT.tre	83403at147550.aa.clipkit	238	0.7198	0.7198	0.0311
83454at147550.aa.clipkit.FT.tre	83454at147550.aa.clipkit	343	0.6722	0.6722	0.0791
83912at147550.aa.clipkit.FT.tre	83912at147550.aa.clipkit	289	0.6751	0.6751	0.027
83515at147550.aa.clipkit.FT.tre	83515at147550.aa.clipkit	445	0.7975	0.7975	0.2263
84053at147550.aa.clipkit.FT.tre	84053at147550.aa.clipkit	317	0.659	0.659	0.0272
84092at147550.aa.clipkit.FT.tre	84092at147550.aa.clipkit	574	0.8321	0.8321	0.1946
82332at147550.aa.clipkit.FT.tre	82332at147550.aa.clipkit	189	0.6832	0.6832	0.1244
84065at147550.aa.clipkit.FT.tre	84065at147550.aa.clipkit	334	0.6782	0.6782	0.0436
84222at147550.aa.clipkit.FT.tre	84222at147550.aa.clipkit	436	0.7066	0.7066	0.0358
84241at147550.aa.clipkit.FT.tre	84241at147550.aa.clipkit	264	0.6678	0.6678	0.0378
85100at147550.aa.clipkit.FT.tre	85100at147550.aa.clipkit	239	0.6669	0.6669	0.0346
84656at147550.aa.clipkit.FT.tre	84656at147550.aa.clipkit	207	0.6507	0.6507	0.0131
84401at147550.aa.clipkit.FT.tre	84401at147550.aa.clipkit	352	0.7753	0.7753	0.4119
85312at147550.aa.clipkit.FT.tre	85312at147550.aa.clipkit	581	0.7015	0.7015	0.2657
84609at147550.aa.clipkit.FT.tre	84609at147550.aa.clipkit	381	0.7043	0.7043	0.051
84731at147550.aa.clipkit.FT.tre	84731at147550.aa.clipkit	192	0.6138	0.6138	0.0065
84643at147550.aa.clipkit.FT.tre	84643at147550.aa.clipkit	550	0.8114	0.8114	0.5627
84276at147550.aa.clipkit.FT.tre	84276at147550.aa.clipkit	570	0.8224	0.8224	0.2283
84898at147550.aa.clipkit.FT.tre	84898at147550.aa.clipkit	395	0.6442	0.6442	0.056
85002at147550.aa.clipkit.FT.tre	85002at147550.aa.clipkit	380	0.647	0.647	0.0399
8438at147550.aa.clipkit.FT.tre	8438at147550.aa.clipkit	1082	0.7065	0.7065	0.0135
85461at147550.aa.clipkit.FT.tre	85461at147550.aa.clipkit	357	0.7684	0.7684	0.0981
84355at147550.aa.clipkit.FT.tre	84355at147550.aa.clipkit	260	0.6888	0.6888	0.0057
85327at147550.aa.clipkit.FT.tre	85327at147550.aa.clipkit	503	0.7359	0.7359	0.0535
84893at147550.aa.clipkit.FT.tre	84893at147550.aa.clipkit	656	0.7881	0.7881	0.3683
84613at147550.aa.clipkit.FT.tre	84613at147550.aa.clipkit	437	0.6465	0.6465	0.0214
84372at147550.aa.clipkit.FT.tre	84372at147550.aa.clipkit	347	0.7204	0.7204	0.0928
85715at147550.aa.clipkit.FT.tre	85715at147550.aa.clipkit	256	0.69	0.69	0.0178
8449at147550.aa.clipkit.FT.tre	8449at147550.aa.clipkit	913	0.7237	0.7237	0.0557
